conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e7516dc-0f7c-4686-8b2f-fade4e5d21be,3D-teksturering,released,knowledge,sector-specific,,Anvende en type overflate på et 3D-bilde.,http://data.europa.eu/esco/isced-f/0211,audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e75d405-c3d1-4a66-9963-05a9397d68fb,metoder for kretskorttesting,released,knowledge,cross-sector,,"Testmetoder for kretskort (PCB) består av prosesser der PCB-komponenter eller -systemer testes, f.eks. test i kretsen (IKT), felles test i gruppe (JTAG), og automatisk optisk inspeksjon (AOI).",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,datavarehus,released,knowledge,occupation-specific,,"System for lagring av data, som analyser og rapporter om data som et datatorg.",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,XQuery,released,knowledge,sector-specific,,Dataspråket XQuery er et språk for innhenting av informasjon fra en database av dokumenter som inneholder nødvendig informasjon. Det er utviklet av den internasjonale standardorganisasjonen World Wide Web Consortium.,http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586 | http://data.europa.eu/esco/isced-f/0613,spørringsspråk | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3fb8b724-1d52-4d11-b8b8-1776f558d1f0,designe IKT-maskinvareplassering,released,skill/competence,occupation-specific,,Beskrive og planlegge hvordan kabler og relaterte maskinvaredeler skal plasseres utover i bygningen.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,utarbeide retningslinjer og rutiner for drift
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ff589b7-68df-4ea5-ae41-b395bdb2378f,IKT-sikkerhetsstandarder,released,knowledge,sector-specific,informasjonssikkerhetsstandarder | rammeverk for cybersikkerhet | IT-sikkerhetsrammer | IKT-sikkerhetsrammer | cybersikkerhetsstandarder | overholdelse av informasjonssikkerhet | standarder for cybersikkerhet | rammeverk for informasjonssikkerhet | overholdelse av IKT-sikkerhet | overholdelse av IT-sikkerhet | IT-sikkerhetsstandarder | cybersikkerhetsrammer | overholdelse av cybersikkerhet | standarder for informasjonssikkerhet | IT-sikkerhetssamsvar | IKT-sikkerhetssamsvar,"Beste praksis og retningslinjer etablert for sikring av informasjons- og kommunikasjonsteknologiske (IKT)-systemer og -data. Standarder som er tilfellet med ISO 27000-serien, gir et rammeverk for å implementere effektive sikkerhetskontroller, inkludert tilgangskontroll, risikovurdering og hendelseshåndtering, samt for å sørge for samsvar for en organisasjon.
	",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40001d93-8937-4859-89d5-2dca53290ff4,dele gjennom digitale teknologier,released,skill/competence,cross-sector,,"Dele data, opplysninger og digitalt innhold med andre gjennom egnede digitale teknologier. Fungere som formidler og kjenne til praksiser for referanser og attribusjon.",http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143 | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,digital kommunikasjon og digitalt samarbeid | bruke digitale verktøy for samarbeid og produktivitet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,released,knowledge,sector-specific,Perl golf | Perl Camel | Ponie | PERL,"Teknikker og prinsipper for programvareutvikling, f.eks. analyse, algoritmer, koding, prøving og sammenstilling av programmeringsparadigmer i Perl.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/406117ad-e035-483f-bbd3-9f6c2d95e535,levere elektronisk hjelp,released,skill/competence,occupation-specific,,Gi brukere brukerstøtteinformasjon gjennom et IKT-system for å gi støtte eller dele informasjon enten om en rekke emner eller om et bestemt emne eller produkt.,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/7de7e3f6-d222-4f08-b3f0-e2deff7ef798,instruere andre | gi informasjon og støtte til publikum og klienter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40802f0d-d400-404c-bc26-f9ba4eb6195a,teste ytelse av bakkesystem,released,skill/competence,sector-specific,,Utvikle teststrategier for komplekse program- og maskinvareprodukter; inkludere feilsøking og systemstøtte; beregne systemytelse.,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db | http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,administrere systemtesting | installere deler av tre og metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4095c6dd-3b00-44d1-9308-878e08737e92,forberede juridiske saksdokumenter,released,skill/competence,occupation-specific,,"Utforme overbevisende innhold som blogginnlegg, meldinger eller kampanjer på sosiale medier for å påvirke politiske, økonomiske eller sosiale beslutninger.",http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c,fremme enkeltpersons- eller samfunnsbehov
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40c815cd-30a2-42e5-a549-bf9017cb6df3,fordele kontrollsignaler,released,skill/competence,sector-specific,,"Fordele kontrollsignaler mellom lysplater, dimmere og annet belysningsutstyr. Kontrollsystemene kan være enten DMX- eller nettverksbaserte.",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,betjene audiovisuelt utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/417d5c34-3261-4e88-a860-d0ac725965bf,samle inn geolokaliseringsinformasjon i sanntid,released,skill/competence,sector-specific,,"Bruke verktøy, teknikker og prosedyrer for å jobbe mot et mål. Levere informasjon om geolokalisering ved hjelp av infrastruktur.
	",http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,samle inn data | samle opplysninger fra fysiske eller elektroniske kilder
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/417eb6b1-9e5b-4b3a-bfd0-85132c9f648d,bruke rørledningsvideoutstyr,released,skill/competence,sector-specific,,Håndtere bevegelige videokameraer som inspiserer kloakksystemer og rørledninger visuelt. Dette kameraet festes via en lang kabel som er tvinnet på en vinsj. Analysere opptakene for å finne ut om det er nødvendig med reparasjon eller vedlikehold.,http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,bruk av presisjonsinstrumentering og utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/418a56a2-7cfc-4b6d-8cf5-5c2add99a849,gi IKT-systemopplæring,released,skill/competence,sector-specific,,Planlegge og gjennomføre opplæring av personale om system- og nettverksproblemer. Evaluere og avlegge rapport om deltakernes læringsforløp ved å benytte opplæringsmateriell.,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,instruere andre | gi opplæring i operasjonelle prosedyrer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41be77d3-d683-4221-a0e4-fff732212402,overvåke kringkastingskvalitet,released,skill/competence,occupation-specific,,"Overvåke styrken, klarheten og påliteligheten til innkommende og utgående signaler etter behov for å opprettholde sendingens kvalitet.",http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,administrere kvalitet | betjene kommunikasjonsutstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467,industriell programvare,released,knowledge,cross-sector,,"Valg av programvare som brukes til å estimere, styre og planlegge industrielle prosesser som utforming, arbeidsflyt og forbedring av produksjon.",http://data.europa.eu/esco/isced-f/0611,bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41f2f9bf-1440-49f7-bbb1-2c3c3ea93f76,analysere brukstilfeller for blokkjede,released,skill/competence,cross-sector,evaluere blockchain-brukstilfeller | undersøke blockchain-brukssaker,"Analyse av brukstilfeller for blokkjede i ulike sektorer mot deres behov når det gjelder blokkjedeteknologi og -arkitektur. Spesielt viktige brukstilfeller for blokkjede innen næringsliv, finans og bankvirksomhet som internasjonale betalinger, peer-to-peer-transaksjoner, kapitalmarkeder, handelsfinansiering eller regulatorisk finans og revisjon.
	",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,utføre datautvinning,released,skill/competence,sector-specific,,"Undersøke store datasett for å avdekke mønstre ved hjelp av statistikk, databasesystemer eller kunstig intelligens og presentere informasjonen på en forståelig måte.",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"bruke databaser | innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/42c3287f-5e50-4559-a2d1-2000c70e0aab,Pentaho Data Integration,released,knowledge,sector-specific,,"Dataprogrammet Pentaho Data Integraton er et verktøy for integrering av informasjon fra flere programmer, skapt og vedlikeholdt av organisasjoner, i en konsekvent og åpen datastruktur, utarbeidet av programvareselskapet Pentaho.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,"verktøy for datautvinning, -transformering og -lasting | utvikling og administrasjon av databaser og datanett"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb,emergerende teknologier,released,knowledge,cross-sector,,"Nylige trender, utvikling og innovasjon innen moderne teknologi, som bioteknologi, kunstig intelligens og robotikk.",http://data.europa.eu/esco/isced-f/0719,ikke annetsteds klassifiserte tekniske fag og ingeniørfag
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,Smalltalk (dataprogrammering),released,knowledge,sector-specific,,"Teknikker og prinsipper for utvikling av programvare, f.eks. analyse, algoritmer, koding, testing og sammenstilling av programmeringsparadigmer i Smalltalk.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0,identifisere teknologiske behov,released,skill/competence,cross-sector,,"Vurdere behov og identifiserer digitale verktøy og mulige teknologiske svar for å svare på disse behovene. Justere og tilpasse digitale miljøer etter personlige behov (f.eks. tilgjengelighet).
	",http://data.europa.eu/esco/skill/7e5147d1-60b1-4a68-804b-1f5cb0396b91 | http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,problemløsing med IKT-verktøy og -maskinvare | utvikle løsninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,released,knowledge,sector-specific,Php2 | Php 5.3 | ElePHPant | Phtml | Php 5.0 | PHP-FPM | PHP5-FPM | Php 5.4 | Php5 | PHP7 | Php3 | Php 5.1 | Php 6.0 | Php 5.2 | Php1 | Php6 | Php 4,"Teknikker og prinsipper for programvareutvikling, som analyse, algoritmer, koding, testing og sammenstilling av programmeringsparadigmer i PHP.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28,dataprogrammering | utvikling og analyse av programvare og dataprogrammer | nettprogrammering
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/438ff259-d086-4004-acda-1ec3e1631bc6,programvareanomalier,released,knowledge,sector-specific,,"Avvik fra hva som er standard og eksepsjonelle hendelser under programvaresystemets ytelse, identifikasjon av hendelser som kan endre flyten og prosessen av systemgjennomføring.",http://data.europa.eu/esco/isced-f/0613,utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,database,released,knowledge,cross-sector,relasjonsdatabase | ikke-relasjonell database | typer databaser | typer av databaser,"Klassifisering av databaser, som omfatter deres formål, kjennetegn, terminologi, modeller og bruk som XML-databaser, dokumentorienterte databaser og fulltekstdatabaser.",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf,digitale markedsføringsteknikker,released,knowledge,sector-specific,programvare for online annonser | webmarkedsføringsteknikker | programvare for nettannonser | online markedsføringsteknikker | nettmarkedsføringsteknikker,"Markedsføringsteknikker som brukes på nett for å nå og engasjere interessenter, kunder og klienter.",http://data.europa.eu/esco/isced-f/0414,markedsføring og reklame
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/43ec6db6-33f7-449b-a566-5779a7e8997a,OpenEdge Database,released,knowledge,sector-specific,,"Dataprogrammet OpenEdge er et verktøy som er utviklet for å skape, oppdatere og administrere databaser, utviklet av programvareselskapet Progress Software Corporation.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,systemer for databaseadministrering | utvikling og administrasjon av databaser og datanett
